transaction_id,user_id,amount,merchant,category,timestamp,location,is_foreign,hour,day_of_week,is_fraud
e4567eee-1f04-49ca-839f-9ebff7ff720c,1977,927.4,Mitchell-Harper,online,2026-01-13 02:33:44,Dubai,1,2,1,1
0ae9b65a-410c-4b5e-8212-1918b86e7edd,8013,25.53,West and Sons,food,2026-01-30 14:28:14,San Jose,0,14,4,0
eba8a0eb-441c-4c42-a223-22d3f8749dab,8902,30.43,"Davis, Steele and Miller",retail,2025-12-29 17:36:21,Dallas,0,17,0,0
015a6b8b-603d-4487-a389-84944f6cdc33,9226,12.3,Villanueva-Zamora,retail,2025-12-10 06:32:52,San Antonio,0,6,2,0
82f199c4-dbb6-43b8-a534-0d22937ffe9b,7464,7.34,Brooks-Downs,food,2025-09-29 18:54:45,San Antonio,0,18,0,0
bf6b4ae7-9d6e-4155-935a-8e98bbeb6f38,1020,0.49,Wilson-Phillips,food,2025-12-05 05:11:06,San Diego,0,5,4,1
a5a4d126-3889-4d45-8412-8089c65ad97a,4953,11.36,Mcguire Ltd,healthcare,2025-10-26 11:32:36,Philadelphia,0,11,6,0
f22277a0-343b-4498-92f5-f3ba011bc64a,4955,20.84,Mitchell-Hudson,healthcare,2025-10-18 14:46:18,San Antonio,0,14,5,0
0ff7a247-75a4-4fa2-b112-ba8a7610d8f8,7349,6.43,"Sharp, Michael and Huynh",healthcare,2026-05-08 18:10:38,Los Angeles,0,18,4,0
122916d4-4a92-4f89-a257-f8ff60e94b85,3551,3176.57,"Gonzalez, Paul and Morris",healthcare,2025-09-01 00:01:03,Toronto,1,0,0,1
3ffcd0e2-790a-4dfb-9875-ad021d014d71,4240,12.84,Smith-Rollins,retail,2026-02-01 19:36:42,Los Angeles,0,19,6,0
16ab62f0-dd5c-48aa-9fdf-3caad6b53ca7,7140,74.72,Mcmahon-Williams,entertainment,2026-03-05 12:01:21,New York,0,12,3,0
5a553f0b-2d4d-4e41-be48-fbbb3e6863ab,3065,26.13,Beck and Sons,online,2025-07-16 10:52:03,Los Angeles,0,10,2,0
1ab9828b-4cbf-4423-b887-6526ae35cd69,6752,358.22,Cole and Sons,retail,2026-04-03 16:16:08,Dallas,0,16,4,0
58df5078-a545-4dd7-b2f5-a5dcc4bf11c6,8939,14.35,Martin-Young,travel,2025-07-07 19:12:17,Phoenix,0,19,0,0
65715b1d-5723-408e-91f5-4dddb0417eef,8158,17.87,Wright-Cruz,healthcare,2025-06-09 20:34:20,Phoenix,0,20,0,0
feef7477-d0b5-40a4-b239-a25636627117,4727,13.46,Hull LLC,utilities,2025-08-05 20:33:58,New York,0,20,1,0
1383179e-31e1-43a9-b3bd-671c70d8cf9b,6009,36.37,"Fischer, Keith and James",online,2025-10-06 21:57:53,Los Angeles,0,21,0,0
f2190c3c-5e04-44bb-b41c-8d9429d60d61,5332,66.53,Ray LLC,travel,2025-07-20 17:27:03,Dallas,0,17,6,0
abcd7408-db6b-45fa-8c3d-df443f3cbf3f,8630,13.63,Gonzalez and Sons,food,2026-02-04 20:41:28,Chicago,0,20,2,0
f6cd90f2-4f0a-4e03-b61b-6b9a5c4202b8,5730,7.32,Richard PLC,retail,2026-04-22 07:47:18,San Diego,0,7,2,0
b185772e-0ac2-4eb3-9a5a-1a87c374438f,2896,8.0,Trevino-Copeland,online,2025-07-12 21:05:42,Chicago,0,21,5,0
b18b557c-39ed-410c-adb7-fdde74ddfc70,5190,136.73,Moss-Howard,online,2026-03-08 11:12:07,Dallas,0,11,6,0
40b4f939-d246-4fbd-a9b9-353eb939b496,6541,54.69,"Morales, Collins and Lee",travel,2026-05-19 15:55:35,San Jose,0,15,1,0
7d7e71a3-9f88-4c31-9666-24ca9756cd54,6492,23.07,Tucker-Mercado,travel,2025-11-20 14:03:02,San Jose,0,14,3,0
a9cc0cd4-b3b9-44d6-8bd8-527b6bffee51,9591,4680.13,Willis Group,utilities,2026-01-12 03:43:46,Mumbai,1,3,0,1
0398e9be-6752-425c-b9e7-7a85d8b4ed98,7238,133.24,Randolph-Callahan,healthcare,2025-08-01 09:57:23,San Jose,0,9,4,0
c6614c01-f954-4e63-b3c5-ccced748f637,8414,253.97,"Cross, White and Harrison",healthcare,2025-05-30 20:24:35,San Antonio,0,20,4,0
2915c089-960f-48e3-b82e-25ad9ee154ed,4726,8.19,Chen-Miller,healthcare,2026-01-08 18:50:01,San Jose,0,18,3,0
6390145e-e2e9-4a49-8821-ff39e31ab2ea,4665,73.88,Anderson-Salazar,utilities,2025-08-31 12:30:58,Chicago,0,12,6,0
13d11076-b519-4494-aa35-18ae25947ff2,4691,0.08,Hicks Ltd,entertainment,2025-09-23 03:28:15,Berlin,1,3,1,1
0be8b65d-0508-4c19-ad57-897ea6bb24ec,8089,21.14,Brown-Dyer,healthcare,2025-08-15 19:05:38,Los Angeles,0,19,4,0
caa934eb-21c9-41fb-a53f-d4356ac7a6df,7822,13.29,Cobb-Guerrero,travel,2026-01-26 08:54:57,San Jose,0,8,0,0
25005cd8-3bda-4b9d-b272-61a54078e24c,2592,35.32,"Gonzalez, Garcia and Jordan",food,2025-10-28 22:49:24,Houston,0,22,1,0
fb97bcee-c673-499c-9c1c-ccbe57a6856b,4389,8.64,Yang-Kim,retail,2026-02-25 09:52:19,New York,0,9,2,0
5ad4f220-2c76-4fb1-90ae-634aefeece4c,4914,3.91,Williams-Peters,utilities,2025-08-19 11:33:46,Philadelphia,0,11,1,0
36baa825-3142-4537-9259-ee01c0d6d51c,7591,27.63,"Skinner, Smith and Henderson",travel,2026-02-28 10:19:58,Dallas,0,10,5,0
ad0b70a5-37fd-4bee-aa02-814ec64406cb,6001,18.92,Thomas-Johnson,entertainment,2025-06-18 12:09:57,San Jose,0,12,2,0
e520f26d-8a29-460a-ab6a-a8be6105505c,3391,44.29,Sharp-Erickson,travel,2025-12-13 09:13:18,Los Angeles,0,9,5,0
3ea6c6fa-2c42-4139-9bbf-908d255f1aee,9114,610.77,Burke Inc,retail,2025-06-14 02:56:32,Philadelphia,0,2,5,1
c181b70f-105c-48ff-bcad-2adfc34909c8,4675,84.27,"Davis, Marks and Holmes",travel,2025-08-20 09:48:58,Philadelphia,0,9,2,0
6ee0d777-ed48-437f-8579-8eea4e2cba1c,8127,9.4,Smith Inc,healthcare,2025-11-25 12:36:47,New York,0,12,1,0
8de94eb9-8f43-4519-9aff-34d67846c0f1,5905,9.07,Andersen PLC,entertainment,2026-02-21 11:50:09,New York,0,11,5,0
43012349-5aaf-431f-bbdf-3bf8d977f813,1243,68.3,West and Sons,food,2026-05-12 20:44:23,Philadelphia,0,20,1,0
09fc7469-b183-4a5b-a8da-8704a126d392,8659,9.9,Myers and Sons,entertainment,2025-09-18 10:58:24,Philadelphia,0,10,3,0
30bfc9c4-8fd3-4f33-8005-a917d642cf14,7217,180.45,"Armstrong, Thomas and Martinez",food,2026-01-03 15:34:53,San Diego,0,15,5,0
4016c1c1-ba47-4a3f-9787-158bc2f7ee32,4839,3.66,"Durham, Mcfarland and Jenkins",food,2025-06-29 22:06:37,San Diego,0,22,6,0
e97afbf8-e6e8-4ea5-a805-1efe65b3ecbc,2285,77.7,Jones-Brown,retail,2025-07-31 21:32:56,San Jose,0,21,3,0
1d32ac99-954e-4682-8132-e5e0b2905918,5416,22.45,"Yang, Newman and Watson",food,2026-03-28 08:16:52,Chicago,0,8,5,0
a3f4b6a1-f9ec-4765-a0cf-c30ba2eeafb1,6521,14.72,Chase Group,utilities,2025-09-04 14:47:42,Phoenix,0,14,3,0
67c055bf-87ca-43bd-96fa-2fea9254dda6,6765,0.96,"Mcpherson, Black and Marks",entertainment,2026-02-03 01:47:39,Berlin,1,1,1,1
e5da4428-477b-482c-8d16-6e5ee047c37a,2212,6.27,Schultz-Anderson,healthcare,2025-11-25 09:02:27,San Diego,0,9,1,0
65e289c4-b6b4-47f8-9d8f-74eefd085228,7683,253.47,Wallace Group,travel,2025-07-10 08:57:50,San Diego,0,8,3,0
709a85b3-bf18-431e-8e3a-943f47621071,7634,3.24,Nguyen PLC,utilities,2026-03-21 20:24:33,Dallas,0,20,5,0
88c49981-4b52-47aa-8bdc-4f5bb477e86a,6684,98.61,Mann-Ellis,travel,2025-10-01 06:57:59,Dallas,0,6,2,0
8f712a8f-d067-4c6e-8734-bc9b35473a6a,3072,5.55,"Moore, Mathews and Lucas",entertainment,2025-07-10 10:28:55,Philadelphia,0,10,3,0
1aeebef7-9f51-44ad-a31e-2604720d26c5,3517,64.03,Vega PLC,retail,2026-02-12 14:40:47,Dallas,0,14,3,0
53c5ccb2-c299-478b-b8b6-6e6e46d8fd5a,4217,4.63,Estrada-Shields,online,2025-10-13 11:46:00,San Jose,0,11,0,0
65363d2e-7a96-4143-8729-2f15fb0eac04,9980,78.44,"Brooks, Jenkins and Simpson",entertainment,2025-11-27 12:11:26,San Jose,0,12,3,0
6542c7cf-c569-45bf-9df7-dddfbb6a43f6,7555,40.84,Hooper LLC,healthcare,2025-12-08 19:50:00,Los Angeles,0,19,0,0
ac9d36e9-93ad-48a7-9637-ab878ae9687a,6252,49.03,"Campbell, Reynolds and Wilcox",entertainment,2026-05-19 07:39:23,San Jose,0,7,1,0
3aac5312-579e-4695-8842-853a1ea46711,4474,21.63,Ryan Group,travel,2026-01-06 13:47:33,San Jose,0,13,1,0
1faf2461-43e7-463e-83fb-814d86e5c8fa,5728,24.27,Perkins-Miller,food,2026-02-13 07:19:49,Los Angeles,0,7,4,0
3ccea1a9-bfaf-43dd-b2e3-54ff11717dc0,3306,24.51,Russell-Montoya,online,2025-10-15 07:56:33,San Diego,0,7,2,0
4b20c792-8efa-4cd0-8671-7f8f0f2db8e4,8141,15.7,"Mcintosh, Jefferson and Douglas",healthcare,2026-02-18 16:34:04,Philadelphia,0,16,2,0
4c6b6211-fcb7-4ada-ba91-cf000ed7d6c3,6817,0.89,Sanchez-Nguyen,retail,2025-08-09 04:40:11,San Jose,0,4,5,1
510c2207-0f19-4b12-89a5-a16d024fe58b,8369,71.4,Davis-French,travel,2026-04-07 10:41:46,Los Angeles,0,10,1,0
a3136bcd-f975-40f3-9ab5-ffee2f05f9f7,1814,14.1,King-Swanson,online,2025-11-20 07:35:20,Chicago,0,7,3,0
5fbb8ed9-9761-4d38-84fa-7a9088dd3848,9556,48.37,Zimmerman-Thomas,food,2025-09-18 17:46:25,San Diego,0,17,3,0
e4118f3e-6b0d-4c11-a3d5-0c169d1d3972,8801,98.09,Greer-Ponce,food,2025-08-13 22:11:57,New York,0,22,2,0
6486e739-79c5-43c1-a8eb-a6f9e22e61d9,1645,51.28,Romero and Sons,retail,2025-09-21 19:37:12,San Diego,0,19,6,0
fe367403-b6d2-405f-8f1f-44b69f85549c,1114,259.7,"Vasquez, Johnson and Ortiz",retail,2026-03-19 10:13:56,New York,0,10,3,0
a8144253-d81a-459a-9dce-43175166738c,8011,5.75,Bryan-Harrington,utilities,2025-08-13 13:02:35,Houston,0,13,2,0
f84e907b-655f-45ea-929b-6eb4289ab57a,8216,96.08,"Murillo, Smith and Miller",entertainment,2025-06-29 15:28:21,New York,0,15,6,0
736278ba-97e9-487a-8050-bd8aaebb54cd,7420,3051.29,"Fisher, Crane and Atkinson",food,2026-05-13 05:44:55,Sydney,1,5,2,1
c02d1c56-bcf3-4733-b0c1-0559ebaa5e5b,4317,22.23,Pearson-Delacruz,utilities,2025-10-12 08:39:13,Houston,0,8,6,0
efea3850-f565-475b-9197-56062b7acdd6,5513,18.77,"Rivas, Anderson and Carrillo",travel,2025-10-13 20:14:44,Phoenix,0,20,0,0
fa05e75a-189e-4daf-87c3-89eb2471adc3,6178,29.69,"Schmidt, Aguilar and Collins",online,2025-11-23 21:16:17,Philadelphia,0,21,6,0
5ced40aa-a137-49f2-afed-0414b1647789,5864,208.08,Scott-Pineda,utilities,2026-02-02 21:54:16,Phoenix,0,21,0,0
c92d7a4a-639c-4c0a-8fe1-fe4996c720b1,1209,29.34,Clayton-Santos,healthcare,2025-10-09 17:32:46,Chicago,0,17,3,0
7c2f3e6c-fbde-4abc-bfa8-995711b0436b,7668,26.58,Pierce-Allen,online,2026-01-10 18:33:16,Houston,0,18,5,0
355bc20b-19fd-4676-b187-d92995d72d55,2522,6.94,Murphy PLC,retail,2026-04-07 15:09:54,New York,0,15,1,0
d595b7e1-1bbc-419c-9c53-5ea250713f4e,3379,86.3,"Rodriguez, Mckenzie and Zamora",retail,2025-08-02 12:41:36,San Diego,0,12,5,0
d62480b4-a6dc-4aae-9d66-0379e1062385,5840,0.43,"Noble, Bishop and Noble",online,2026-04-11 02:26:07,Chicago,0,2,5,1
bf23adfc-dff9-4037-87ba-d3c7f7cb80be,9500,3510.98,Greene and Sons,healthcare,2026-01-11 00:16:01,San Jose,0,0,6,1
e2cf16bb-d9c1-4415-9417-f3bc140ad123,9845,26.76,Nichols PLC,healthcare,2026-03-29 16:40:16,San Jose,0,16,6,0
3e623dcc-fc03-4d51-bf20-d046901226d8,2323,0.66,Ortiz-Arias,utilities,2026-04-10 01:17:47,London,1,1,4,1
723078c2-2b46-4f81-b912-4b718f4633c2,8982,19.43,Becker LLC,utilities,2026-03-30 07:52:48,San Jose,0,7,0,0
e5ee09bd-68fd-4e8c-8e51-0a206c8b5aa4,3655,11.19,King-Torres,entertainment,2025-06-05 11:49:59,San Diego,0,11,3,0
519bb9e4-45a0-4258-a5c8-6726bd4215ca,9328,8.77,Stanley-Kim,entertainment,2026-01-16 19:08:06,Los Angeles,0,19,4,0
a8193487-5853-4afe-90f7-28cb98cfba73,9566,7.95,"Wilkinson, Taylor and Roman",utilities,2026-05-18 07:39:12,San Jose,0,7,0,0
31700736-64e6-445b-93d4-d56436afcd64,2884,55.07,"Delacruz, Rodriguez and Jones",entertainment,2025-08-26 19:16:56,New York,0,19,1,0
31cc3419-8588-4eea-bd8e-7bc892aebbea,6780,10.5,Avila Inc,utilities,2025-08-09 09:25:45,Philadelphia,0,9,5,0
efc37900-51c2-4325-98c6-d401b6fb545e,4938,6.05,Ray-Greene,retail,2025-07-01 11:27:30,San Diego,0,11,1,0
dee308f6-85a7-4cc8-9e0e-82f9ba320928,1276,41.17,Lawson Group,utilities,2025-10-18 07:12:04,New York,0,7,5,0
6d60d245-1b56-420a-b0f5-0999ad8f8fcf,2719,8.48,Price and Sons,retail,2025-06-03 08:33:55,San Diego,0,8,1,0
c1fa76e2-3989-4367-8208-6098bbace1a7,4901,7.88,Jones-Richard,retail,2026-03-26 17:12:50,Los Angeles,0,17,3,0
28a0f25f-0b28-4a34-a84d-671df9bb3f58,1039,63.1,"Rojas, Morgan and Chambers",online,2026-05-19 17:52:53,Phoenix,0,17,1,0
b814f3bf-fa4d-46aa-b7f2-0c2eb8c295d0,9276,96.12,Lee PLC,entertainment,2025-08-28 11:37:42,Houston,0,11,3,0
b95c57b9-25bd-4d09-bb02-69574a718100,9505,0.86,Miller-Johnson,retail,2025-09-20 03:11:12,Amsterdam,1,3,5,1
9f47ffe3-3d8b-426c-998c-537648c13310,4696,11.66,Holland PLC,healthcare,2026-05-02 12:07:31,Phoenix,0,12,5,0
6452061f-f59a-4012-a786-51a37f52a8b1,8372,29.26,"Thomas, Smith and Lyons",food,2026-04-27 13:18:17,San Jose,0,13,0,0
a49023c0-2b5f-430f-b812-90c53a6fd177,7811,65.82,Thompson Ltd,healthcare,2025-06-14 15:34:07,San Antonio,0,15,5,0
335a3b92-80e9-4663-b190-020cd92d5d8b,8914,129.72,Robinson Ltd,food,2025-09-14 10:13:33,San Jose,0,10,6,0
44b1f314-5083-49db-afbd-3141e41ef2b9,7032,25.41,Jones LLC,online,2025-09-28 07:43:13,Houston,0,7,6,0
0b24b60b-74cf-4311-9dea-796879c3d445,7023,38.48,"Sharp, Harrington and Howell",online,2026-01-30 17:06:17,San Diego,0,17,4,0
2b5d1c3b-f607-4666-aa64-eb0f0abbe009,4846,74.97,Turner-Smith,entertainment,2025-05-21 09:38:23,San Antonio,0,9,2,0
0cae1e2b-61ed-442e-96b7-ddc6af9317ea,1637,14.52,"Meadows, Hayes and Harrison",food,2025-09-03 13:56:52,New York,0,13,2,0
56f53ada-0dde-4436-b2d1-5b81c4f32eec,2313,2055.89,Williams-Meyers,travel,2025-10-05 01:04:23,Toronto,1,1,6,1
36d69d68-7c93-4d18-9272-5f5698fe8fe6,1356,0.57,"King, Anderson and White",travel,2026-01-14 05:20:34,Dallas,0,5,2,1
346ccdae-6075-475b-ad44-4692d39044b3,4633,133.59,"Davis, Jimenez and Randall",food,2025-07-16 14:37:36,Los Angeles,0,14,2,0
f9f6f3ca-9c23-44ca-9cf1-e4e9ecf476cb,8303,0.51,Williams LLC,online,2026-03-02 05:28:11,New York,0,5,0,1
4731b7c2-6964-4543-9a68-dc0a1d8e38a5,6002,18.63,"Fletcher, Hebert and Pierce",utilities,2025-07-24 18:43:18,Chicago,0,18,3,0
3af26f50-1775-43c0-ad66-b02bd8883a01,5719,58.36,Curtis Inc,travel,2025-12-01 15:18:14,Philadelphia,0,15,0,0
9e621633-096c-4a99-b8b1-a62db982ad3a,2560,139.29,Williams Group,entertainment,2026-04-02 15:03:43,Phoenix,0,15,3,0
8f2125de-a990-4480-98b0-a5495e351bc5,3274,92.41,"Hinton, Anderson and King",retail,2025-10-12 14:19:15,Houston,0,14,6,0
c2936261-a245-40dc-95bc-3222f37c933a,6514,45.41,"Williams, Mendez and James",online,2025-12-04 13:50:30,New York,0,13,3,0
4f5a87fb-61fb-4035-a70c-4a585bc72cf3,7005,56.17,Ferrell Ltd,utilities,2025-11-03 07:45:28,Chicago,0,7,0,0
8f16ac32-3120-4d5e-905b-5280d25cb3e8,8693,3.34,Thompson-Barrera,food,2025-10-17 08:17:21,San Antonio,0,8,4,0
982252f3-10fc-4b6e-ac3d-a8415004c229,8525,13.97,Sherman-Hines,retail,2026-01-15 11:33:39,Dallas,0,11,3,0
544fc71c-816d-4b13-b0fa-0e9e2dafc2de,3601,0.56,"Schultz, Hodge and Decker",utilities,2026-01-18 00:18:34,Sydney,1,0,6,1
697fb01a-0be4-45c7-ad59-f0b2bde4c111,6001,30.91,Jackson-Charles,travel,2026-03-06 09:42:03,Chicago,0,9,4,0
918f4381-6984-42ef-8e8c-28c19d79e8ce,4544,69.37,Morris-Porter,healthcare,2025-10-30 17:58:27,Houston,0,17,3,0
143a3d2a-3073-475d-be31-ffc53ddd63dc,7318,4525.42,"Stevenson, Hall and Woods",entertainment,2025-06-07 04:43:21,Dubai,1,4,5,1
7aa729d5-3e08-4a4f-b66d-c4127998a17b,1412,22.21,Beck-Cook,utilities,2025-11-17 18:44:36,Houston,0,18,0,0
471ee380-7007-434d-800d-c7bc21f0714b,7683,23.67,Davis Ltd,healthcare,2026-03-13 19:48:12,Dallas,0,19,4,0
90686748-bcdb-4cde-b1a2-ab5a5964b867,7287,23.39,"Moore, Morgan and Davis",retail,2026-03-18 22:18:37,San Antonio,0,22,2,0
8c3ef0f7-c58f-4ebc-90c1-5422f4a40a5c,6733,0.4,Golden LLC,travel,2025-10-31 04:09:18,Mumbai,1,4,4,1
fda85c5f-99c7-4c7a-ae6d-3e38883d496d,5018,13.76,"Lopez, Wood and Sanders",travel,2025-06-09 15:53:03,San Jose,0,15,0,0
569f982c-c98d-4c1d-88f3-88f942eed2f8,3878,49.32,"Brown, Reed and Maldonado",retail,2025-08-09 19:39:06,Philadelphia,0,19,5,0
ffea077f-d193-46dd-9d7a-17ada3c8ba54,1736,4527.48,West-Rich,utilities,2025-07-18 04:21:38,Phoenix,0,4,4,1
615d326b-2654-46ad-9527-71741711f3f5,9678,31.41,"Garcia, Martinez and Bennett",entertainment,2025-06-05 09:08:53,San Diego,0,9,3,0
db268c0d-9fa3-4a7e-915a-2cb8e418656d,8747,5.49,Hutchinson-Day,online,2025-12-31 11:52:35,San Jose,0,11,2,0
5afbfe9a-408e-4961-b6b5-3a35566d931d,5512,21.6,Walsh-Nixon,entertainment,2025-08-17 16:27:19,Houston,0,16,6,0
085d19bb-d589-4cd5-9c2c-88170e7abe56,6850,36.66,Porter and Sons,utilities,2025-12-22 22:05:21,New York,0,22,0,0
462e37a0-0409-49b7-977b-09edf67d0199,3675,43.95,Kelly LLC,utilities,2025-06-08 13:16:11,San Diego,0,13,6,0
fc3eb5f9-36dc-43cc-8eb8-4699599478bd,1688,14.19,Clayton-Russell,healthcare,2025-12-27 06:03:47,Los Angeles,0,6,5,0
a62f3bf0-ffa2-4665-9f41-36cfe170650f,3326,12.12,Turner Ltd,retail,2026-03-09 21:27:57,Los Angeles,0,21,0,0
f25d3ea9-853d-4e73-abce-9ed58a06531a,9970,16.57,Long-Russell,utilities,2025-09-23 21:54:00,San Antonio,0,21,1,0
41cfeffb-bfaf-42e7-bc7c-b2ff4c11187a,2635,12.12,Stevens-Barnett,food,2026-03-10 22:04:11,Dallas,0,22,1,0
c8dc1c43-45f9-47b0-b135-aea63e9df162,9383,14.21,Bates-Jefferson,travel,2025-08-30 13:31:07,San Antonio,0,13,5,0
4bc52e09-412d-4559-be90-ad9bb8f000ee,7989,9.9,"Bolton, Soto and Kennedy",entertainment,2026-05-16 07:52:39,Houston,0,7,5,0
a3e0fabc-2c11-4e4d-bb2f-8d3a1c04bc95,7637,32.15,"Lewis, Warren and Hogan",retail,2025-07-17 17:38:55,San Jose,0,17,3,0
932fcc1b-8219-4b0a-96d5-2a27b35394f2,1786,27.21,Garza-Miller,food,2026-05-14 08:03:01,Los Angeles,0,8,3,0
7bccb204-46f6-41a9-a29e-02d3aec6933f,6492,48.07,"Ramos, Bennett and Steele",travel,2026-05-08 14:14:22,Houston,0,14,4,0
6f3d7f0c-21d9-4931-87e9-848cbfcc7e03,9822,106.48,Taylor Inc,travel,2025-10-21 21:10:48,Phoenix,0,21,1,0
dcfea740-760f-4579-ba9b-81edf8d31706,1984,29.9,Maxwell-Barrett,food,2025-12-31 17:20:41,San Jose,0,17,2,0
884ab0bb-8f86-4402-a3b8-036a533ae701,5867,28.75,Gonzalez PLC,food,2026-02-24 07:11:26,Dallas,0,7,1,0
59d1c162-287b-490e-98e8-c6f1dc0182ca,3630,65.09,Harris and Sons,food,2026-05-01 06:44:04,Houston,0,6,4,0
bf9cf6f1-28f0-42b8-aea0-2d95db0d49ac,2427,18.41,"Frazier, Oliver and Garza",online,2025-11-04 17:50:29,Houston,0,17,1,0
82d12ac0-227a-48ed-af11-5f3b880d684b,4029,29.78,"Kim, Armstrong and Underwood",online,2025-09-12 07:26:29,Phoenix,0,7,4,0
80b05903-9d55-460b-bcf4-6a20f098fdd5,5318,48.19,Riley Inc,entertainment,2025-06-10 19:20:53,San Diego,0,19,1,0
6b646228-0aa5-4ea6-924b-f0201a8726db,2726,22.3,Petersen PLC,online,2026-03-27 22:26:38,Houston,0,22,4,0
cd0dc9b4-102e-47c8-b206-f8708eb6a6c9,8861,44.45,Coleman-Johnson,online,2026-02-15 12:31:58,San Diego,0,12,6,0
5c9c780e-1605-4912-a5fe-6d4b1e00926b,6433,29.93,Davis-Murphy,food,2025-09-01 15:12:32,Dallas,0,15,0,0
c24c8162-13e7-4609-904a-e74e4cf04004,5581,5.13,Sims-Dudley,travel,2026-04-12 16:29:26,Chicago,0,16,6,0
6678ad0b-b7c0-46cf-acd6-7dfe87d18beb,2972,4283.13,"Miller, Scott and Boone",utilities,2025-10-16 04:19:53,San Jose,0,4,3,1
7dec4795-4f23-4c0f-949c-5bdd6567ba35,7167,207.15,"Alexander, Gibbs and Day",utilities,2026-01-01 10:42:53,Dallas,0,10,3,0
a4c28ea6-b3bb-4076-b551-c2cc0e2a4015,8779,15.36,"Perkins, Mack and Leonard",travel,2026-02-11 22:11:48,San Antonio,0,22,2,0
27e61056-7841-44b4-a4ad-910e7b3346e6,4473,11.43,"Neal, Roy and Morrow",utilities,2026-03-19 19:13:06,San Jose,0,19,3,0
49603c20-35cd-473a-a36c-002a2c88d752,1206,14.35,"Morris, Williams and Garcia",entertainment,2025-10-22 06:56:50,Chicago,0,6,2,0
8c825359-c7fc-4434-bc34-9cb83a792729,1707,69.39,Lewis-Smith,healthcare,2026-03-11 13:17:26,Los Angeles,0,13,2,0
495c228c-58af-4f15-9f04-6f94ff332750,7731,21.13,Ramirez-Hernandez,healthcare,2026-05-07 13:18:20,New York,0,13,3,0
9fba885a-1a9c-4dd8-b34f-1b6bf3579a57,5470,27.79,Robinson and Sons,entertainment,2025-10-18 09:24:00,San Jose,0,9,5,0
61456983-9d04-4bcc-b4dc-115a596c829e,9505,14.67,Gonzalez-Bowen,food,2026-02-09 13:22:54,Los Angeles,0,13,0,0
957d38c1-9876-4c2f-84d8-4e40cacb7ccc,8163,31.07,Hall PLC,entertainment,2025-08-04 12:31:00,New York,0,12,0,0
81bfdeba-f176-4c61-bb89-c78129e92479,1158,6.79,Woodward-Gardner,entertainment,2025-10-10 14:23:04,Houston,0,14,4,0
bacb2e75-6561-4d51-b0b5-d252d97b6030,2904,30.87,Cook and Sons,travel,2026-02-10 11:34:34,Dallas,0,11,1,0
35ee4409-f55c-43b7-8ff3-1f445644bf56,4818,15.54,Hicks PLC,travel,2025-09-09 10:18:05,Dallas,0,10,1,0
beb21b7f-39e0-4862-b097-b2e48511852f,5009,64.66,"Welch, Wright and Leblanc",entertainment,2026-04-28 14:24:52,San Antonio,0,14,1,0
a27eaacd-1ba8-4d03-b2b8-0ad135b025b4,5284,5.51,Shaw-Day,utilities,2025-12-28 06:16:47,Houston,0,6,6,0
beefe048-33d2-4867-b632-f478617bda8d,9379,19.51,"Tran, Bird and Diaz",online,2025-07-22 17:56:15,Los Angeles,0,17,1,0
89af373d-7a5b-49f1-b87f-d798256def4a,6974,55.8,"Cooper, Thomas and Turner",entertainment,2026-02-06 18:35:39,San Diego,0,18,4,0
f6c37c1b-a96b-4f42-9c32-b328d78bca42,2234,142.74,Brown-Peterson,food,2025-11-02 18:50:38,Dallas,0,18,6,0
feadfaff-e84a-40ab-9d4a-a31604cfb632,9428,11.16,"Gilmore, Rowland and Wright",entertainment,2026-01-02 18:35:31,Los Angeles,0,18,4,0
209af0f0-06de-419e-b588-872c25c504ab,5942,17.62,Hudson Inc,online,2025-10-14 22:26:07,Dallas,0,22,1,0
5fb5d17e-df2e-4490-9a57-2dfcf9fd63d7,6997,208.64,Kirby-Coleman,healthcare,2026-01-27 06:39:01,Chicago,0,6,1,0
755bcd2a-c254-495d-a779-d33f8d8bee0d,1467,64.02,"Le, Matthews and Warren",healthcare,2025-07-07 09:05:59,San Antonio,0,9,0,0
e5b0b0cc-0b8f-4dec-b406-395c1eb599ab,1567,10.84,Cooper LLC,food,2026-03-25 19:39:44,Phoenix,0,19,2,0
90f0ed7d-20d3-4b90-a534-4334beab83a1,6273,12.9,Perry-Kelley,travel,2025-08-03 22:14:26,San Antonio,0,22,6,0
503f0ee0-5c75-4959-aeaa-472141e92af6,3731,5.07,Hess Inc,food,2025-10-08 11:30:15,Philadelphia,0,11,2,0
8c166db8-6e9f-473e-a336-8af4fc405ec9,2201,62.32,Smith PLC,food,2026-03-13 13:18:02,Dallas,0,13,4,0
0160620f-ff59-4f21-8337-ba07c40bd971,8848,81.76,Cook Group,food,2025-08-08 12:33:13,Dallas,0,12,4,0
87d66f63-42ee-4829-91f8-fe123d46a0c2,4868,56.99,"Brown, Higgins and Simpson",retail,2026-02-20 08:22:36,San Antonio,0,8,4,0
b0536784-b798-4e7b-802f-6df72f640e64,8571,42.06,Barrett-Thomas,travel,2025-11-01 20:02:25,San Antonio,0,20,5,0
47aa42a7-cbd5-467f-ab66-ed2119e574d3,8189,48.25,"Dean, Davis and Mendoza",healthcare,2025-07-04 11:49:52,Houston,0,11,4,0
